+---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
; Legal Partition Candidates                                                                                                                                                                                                                                                                                                                                                                                          ;
+----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+-------+----------------+--------------+----------------+--------+-----------------+---------------+-----------------+-------+----------------+--------------+------------------+-------------------+
; Hierarchy                                                                                                                                                                                                      ; Input ; Constant Input ; Unused Input ; Floating Input ; Output ; Constant Output ; Unused Output ; Floating Output ; Bidir ; Constant Bidir ; Unused Bidir ; Input only Bidir ; Output only Bidir ;
; inst3|cpu_1d_p2|mm_interconnect_0|router_004|the_default_decode                                                                                                                                                ; 0     ; 5              ; 0            ; 5              ; 5      ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; inst3|cpu_1d_p2|mm_interconnect_0|router_004                                                                                                                                                                   ; 111   ; 0              ; 2            ; 0              ; 114    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; inst3|cpu_1d_p2|mm_interconnect_0|router_003|the_default_decode                                                                                                                                                ; 0     ; 5              ; 0            ; 5              ; 5      ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; inst3|cpu_1d_p2|mm_interconnect_0|router_003                                                                                                                                                                   ; 111   ; 0              ; 2            ; 0              ; 114    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; inst3|cpu_1d_p2|mm_interconnect_0|router_002|the_default_decode                                                                                                                                                ; 0     ; 5              ; 0            ; 5              ; 5      ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; inst3|cpu_1d_p2|mm_interconnect_0|router_002                                                                                                                                                                   ; 111   ; 0              ; 2            ; 0              ; 114    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; inst3|cpu_1d_p2|mm_interconnect_0|router_001|the_default_decode                                                                                                                                                ; 0     ; 8              ; 0            ; 8              ; 8      ; 8               ; 8             ; 8               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; inst3|cpu_1d_p2|mm_interconnect_0|router_001                                                                                                                                                                   ; 111   ; 0              ; 5            ; 0              ; 114    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; inst3|cpu_1d_p2|mm_interconnect_0|router|the_default_decode                                                                                                                                                    ; 0     ; 8              ; 0            ; 8              ; 8      ; 8               ; 8             ; 8               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; inst3|cpu_1d_p2|mm_interconnect_0|router                                                                                                                                                                       ; 111   ; 0              ; 5            ; 0              ; 114    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; inst3|cpu_1d_p2|mm_interconnect_0|timer_0_s1_agent_rsp_fifo                                                                                                                                                    ; 151   ; 39             ; 0            ; 39             ; 110    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; inst3|cpu_1d_p2|mm_interconnect_0|timer_0_s1_agent|uncompressor                                                                                                                                                ; 45    ; 1              ; 0            ; 1              ; 43     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; inst3|cpu_1d_p2|mm_interconnect_0|timer_0_s1_agent                                                                                                                                                             ; 300   ; 39             ; 42           ; 39             ; 327    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; inst3|cpu_1d_p2|mm_interconnect_0|oc_ram_0_s1_agent_rsp_fifo                                                                                                                                                   ; 151   ; 39             ; 0            ; 39             ; 110    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; inst3|cpu_1d_p2|mm_interconnect_0|oc_ram_0_s1_agent|uncompressor                                                                                                                                               ; 45    ; 1              ; 0            ; 1              ; 43     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; inst3|cpu_1d_p2|mm_interconnect_0|oc_ram_0_s1_agent                                                                                                                                                            ; 300   ; 39             ; 42           ; 39             ; 327    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; inst3|cpu_1d_p2|mm_interconnect_0|mm_bridge_0_s0_agent_rsp_fifo                                                                                                                                                ; 151   ; 39             ; 0            ; 39             ; 110    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; inst3|cpu_1d_p2|mm_interconnect_0|mm_bridge_0_s0_agent|uncompressor                                                                                                                                            ; 45    ; 1              ; 0            ; 1              ; 43     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; inst3|cpu_1d_p2|mm_interconnect_0|mm_bridge_0_s0_agent                                                                                                                                                         ; 300   ; 39             ; 42           ; 39             ; 327    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; inst3|cpu_1d_p2|mm_interconnect_0|sub_cpu_0_debug_mem_slave_agent_rsp_fifo                                                                                                                                     ; 151   ; 39             ; 0            ; 39             ; 110    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; inst3|cpu_1d_p2|mm_interconnect_0|sub_cpu_0_debug_mem_slave_agent|uncompressor                                                                                                                                 ; 45    ; 1              ; 0            ; 1              ; 43     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; inst3|cpu_1d_p2|mm_interconnect_0|sub_cpu_0_debug_mem_slave_agent                                                                                                                                              ; 300   ; 39             ; 42           ; 39             ; 327    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; inst3|cpu_1d_p2|mm_interconnect_0|uart_0_avalon_jtag_slave_agent_rsp_fifo                                                                                                                                      ; 151   ; 39             ; 0            ; 39             ; 110    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; inst3|cpu_1d_p2|mm_interconnect_0|uart_0_avalon_jtag_slave_agent|uncompressor                                                                                                                                  ; 45    ; 1              ; 0            ; 1              ; 43     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; inst3|cpu_1d_p2|mm_interconnect_0|uart_0_avalon_jtag_slave_agent                                                                                                                                               ; 300   ; 39             ; 42           ; 39             ; 327    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; inst3|cpu_1d_p2|mm_interconnect_0|sub_cpu_0_instruction_master_agent                                                                                                                                           ; 188   ; 37             ; 82           ; 37             ; 143    ; 37              ; 37            ; 37              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; inst3|cpu_1d_p2|mm_interconnect_0|sub_cpu_0_data_master_agent                                                                                                                                                  ; 188   ; 37             ; 82           ; 37             ; 143    ; 37              ; 37            ; 37              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; inst3|cpu_1d_p2|mm_interconnect_0|timer_0_s1_translator                                                                                                                                                        ; 96    ; 22             ; 45           ; 22             ; 55     ; 22              ; 22            ; 22              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; inst3|cpu_1d_p2|mm_interconnect_0|oc_ram_0_s1_translator                                                                                                                                                       ; 112   ; 7              ; 16           ; 7              ; 86     ; 7               ; 7             ; 7               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; inst3|cpu_1d_p2|mm_interconnect_0|mm_bridge_0_s0_translator                                                                                                                                                    ; 112   ; 4              ; 22           ; 4              ; 81     ; 4               ; 4             ; 4               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; inst3|cpu_1d_p2|mm_interconnect_0|sub_cpu_0_debug_mem_slave_translator                                                                                                                                         ; 112   ; 5              ; 20           ; 5              ; 82     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; inst3|cpu_1d_p2|mm_interconnect_0|uart_0_avalon_jtag_slave_translator                                                                                                                                          ; 112   ; 5              ; 31           ; 5              ; 70     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; inst3|cpu_1d_p2|mm_interconnect_0|sub_cpu_0_instruction_master_translator                                                                                                                                      ; 101   ; 63             ; 0            ; 63             ; 105    ; 63              ; 63            ; 63              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; inst3|cpu_1d_p2|mm_interconnect_0|sub_cpu_0_data_master_translator                                                                                                                                             ; 113   ; 12             ; 0            ; 12             ; 105    ; 12              ; 12            ; 12              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; inst3|cpu_1d_p2|mm_interconnect_0                                                                                                                                                                              ; 236   ; 0              ; 0            ; 0              ; 270    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; inst3|cpu_1d_p2|uart_0|the_FTOP_MSOC_jtag_uart_1a_scfifo_r|rfifo|auto_generated|dpfifo|wr_ptr                                                                                                                  ; 4     ; 0              ; 0            ; 0              ; 6      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; inst3|cpu_1d_p2|uart_0|the_FTOP_MSOC_jtag_uart_1a_scfifo_r|rfifo|auto_generated|dpfifo|rd_ptr_count                                                                                                            ; 4     ; 0              ; 0            ; 0              ; 6      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; inst3|cpu_1d_p2|uart_0|the_FTOP_MSOC_jtag_uart_1a_scfifo_r|rfifo|auto_generated|dpfifo|FIFOram                                                                                                                 ; 24    ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; inst3|cpu_1d_p2|uart_0|the_FTOP_MSOC_jtag_uart_1a_scfifo_r|rfifo|auto_generated|dpfifo|fifo_state|count_usedw                                                                                                  ; 5     ; 0              ; 0            ; 0              ; 6      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; inst3|cpu_1d_p2|uart_0|the_FTOP_MSOC_jtag_uart_1a_scfifo_r|rfifo|auto_generated|dpfifo|fifo_state                                                                                                              ; 5     ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; inst3|cpu_1d_p2|uart_0|the_FTOP_MSOC_jtag_uart_1a_scfifo_r|rfifo|auto_generated|dpfifo                                                                                                                         ; 13    ; 0              ; 0            ; 0              ; 16     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; inst3|cpu_1d_p2|uart_0|the_FTOP_MSOC_jtag_uart_1a_scfifo_r|rfifo|auto_generated                                                                                                                                ; 12    ; 0              ; 0            ; 0              ; 16     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; inst3|cpu_1d_p2|uart_0|the_FTOP_MSOC_jtag_uart_1a_scfifo_r                                                                                                                                                     ; 13    ; 0              ; 1            ; 0              ; 16     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; inst3|cpu_1d_p2|uart_0|the_FTOP_MSOC_jtag_uart_1a_scfifo_w|wfifo|auto_generated|dpfifo|wr_ptr                                                                                                                  ; 4     ; 0              ; 0            ; 0              ; 6      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; inst3|cpu_1d_p2|uart_0|the_FTOP_MSOC_jtag_uart_1a_scfifo_w|wfifo|auto_generated|dpfifo|rd_ptr_count                                                                                                            ; 4     ; 0              ; 0            ; 0              ; 6      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; inst3|cpu_1d_p2|uart_0|the_FTOP_MSOC_jtag_uart_1a_scfifo_w|wfifo|auto_generated|dpfifo|FIFOram                                                                                                                 ; 24    ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; inst3|cpu_1d_p2|uart_0|the_FTOP_MSOC_jtag_uart_1a_scfifo_w|wfifo|auto_generated|dpfifo|fifo_state|count_usedw                                                                                                  ; 5     ; 0              ; 0            ; 0              ; 6      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; inst3|cpu_1d_p2|uart_0|the_FTOP_MSOC_jtag_uart_1a_scfifo_w|wfifo|auto_generated|dpfifo|fifo_state                                                                                                              ; 5     ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; inst3|cpu_1d_p2|uart_0|the_FTOP_MSOC_jtag_uart_1a_scfifo_w|wfifo|auto_generated|dpfifo                                                                                                                         ; 13    ; 0              ; 0            ; 0              ; 16     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; inst3|cpu_1d_p2|uart_0|the_FTOP_MSOC_jtag_uart_1a_scfifo_w|wfifo|auto_generated                                                                                                                                ; 12    ; 0              ; 0            ; 0              ; 16     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; inst3|cpu_1d_p2|uart_0|the_FTOP_MSOC_jtag_uart_1a_scfifo_w                                                                                                                                                     ; 12    ; 0              ; 0            ; 0              ; 16     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; inst3|cpu_1d_p2|uart_0                                                                                                                                                                                         ; 38    ; 10             ; 23           ; 10             ; 34     ; 10              ; 10            ; 10              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; inst3|cpu_1d_p2|timer_0                                                                                                                                                                                        ; 23    ; 0              ; 0            ; 0              ; 17     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; inst3|cpu_1d_p2|sub_cpu_0|cpu|the_FTOP_MSOC_CPU_1d_p2_sub_cpu_0_cpu_nios2_oci|the_FTOP_MSOC_CPU_1d_p2_sub_cpu_0_cpu_debug_slave_wrapper|the_FTOP_MSOC_CPU_1d_p2_sub_cpu_0_cpu_debug_slave_sysclk               ; 43    ; 0              ; 0            ; 0              ; 48     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; inst3|cpu_1d_p2|sub_cpu_0|cpu|the_FTOP_MSOC_CPU_1d_p2_sub_cpu_0_cpu_nios2_oci|the_FTOP_MSOC_CPU_1d_p2_sub_cpu_0_cpu_debug_slave_wrapper|the_FTOP_MSOC_CPU_1d_p2_sub_cpu_0_cpu_debug_slave_tck                  ; 130   ; 0              ; 1            ; 0              ; 43     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; inst3|cpu_1d_p2|sub_cpu_0|cpu|the_FTOP_MSOC_CPU_1d_p2_sub_cpu_0_cpu_nios2_oci|the_FTOP_MSOC_CPU_1d_p2_sub_cpu_0_cpu_debug_slave_wrapper                                                                        ; 123   ; 0              ; 0            ; 0              ; 50     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; inst3|cpu_1d_p2|sub_cpu_0|cpu|the_FTOP_MSOC_CPU_1d_p2_sub_cpu_0_cpu_nios2_oci|the_FTOP_MSOC_CPU_1d_p2_sub_cpu_0_cpu_nios2_ocimem|FTOP_MSOC_CPU_1d_p2_sub_cpu_0_cpu_ociram_sp_ram|the_altsyncram|auto_generated ; 47    ; 0              ; 0            ; 0              ; 32     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; inst3|cpu_1d_p2|sub_cpu_0|cpu|the_FTOP_MSOC_CPU_1d_p2_sub_cpu_0_cpu_nios2_oci|the_FTOP_MSOC_CPU_1d_p2_sub_cpu_0_cpu_nios2_ocimem|FTOP_MSOC_CPU_1d_p2_sub_cpu_0_cpu_ociram_sp_ram                               ; 47    ; 0              ; 0            ; 0              ; 32     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; inst3|cpu_1d_p2|sub_cpu_0|cpu|the_FTOP_MSOC_CPU_1d_p2_sub_cpu_0_cpu_nios2_oci|the_FTOP_MSOC_CPU_1d_p2_sub_cpu_0_cpu_nios2_ocimem                                                                               ; 92    ; 0              ; 6            ; 0              ; 65     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; inst3|cpu_1d_p2|sub_cpu_0|cpu|the_FTOP_MSOC_CPU_1d_p2_sub_cpu_0_cpu_nios2_oci|the_FTOP_MSOC_CPU_1d_p2_sub_cpu_0_cpu_nios2_avalon_reg                                                                           ; 48    ; 0              ; 28           ; 0              ; 68     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; inst3|cpu_1d_p2|sub_cpu_0|cpu|the_FTOP_MSOC_CPU_1d_p2_sub_cpu_0_cpu_nios2_oci|the_FTOP_MSOC_CPU_1d_p2_sub_cpu_0_cpu_nios2_oci_im                                                                               ; 54    ; 38             ; 51           ; 38             ; 47     ; 38              ; 38            ; 38              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; inst3|cpu_1d_p2|sub_cpu_0|cpu|the_FTOP_MSOC_CPU_1d_p2_sub_cpu_0_cpu_nios2_oci|the_FTOP_MSOC_CPU_1d_p2_sub_cpu_0_cpu_nios2_oci_pib                                                                              ; 0     ; 36             ; 0            ; 36             ; 36     ; 36              ; 36            ; 36              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; inst3|cpu_1d_p2|sub_cpu_0|cpu|the_FTOP_MSOC_CPU_1d_p2_sub_cpu_0_cpu_nios2_oci|the_FTOP_MSOC_CPU_1d_p2_sub_cpu_0_cpu_nios2_oci_fifo|the_FTOP_MSOC_CPU_1d_p2_sub_cpu_0_cpu_nios2_oci_fifo_cnt_inc                ; 5     ; 0              ; 0            ; 0              ; 5      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; inst3|cpu_1d_p2|sub_cpu_0|cpu|the_FTOP_MSOC_CPU_1d_p2_sub_cpu_0_cpu_nios2_oci|the_FTOP_MSOC_CPU_1d_p2_sub_cpu_0_cpu_nios2_oci_fifo|the_FTOP_MSOC_CPU_1d_p2_sub_cpu_0_cpu_nios2_oci_fifo_wrptr_inc              ; 4     ; 2              ; 0            ; 2              ; 4      ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; inst3|cpu_1d_p2|sub_cpu_0|cpu|the_FTOP_MSOC_CPU_1d_p2_sub_cpu_0_cpu_nios2_oci|the_FTOP_MSOC_CPU_1d_p2_sub_cpu_0_cpu_nios2_oci_fifo|the_FTOP_MSOC_CPU_1d_p2_sub_cpu_0_cpu_nios2_oci_compute_input_tm_cnt        ; 3     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; inst3|cpu_1d_p2|sub_cpu_0|cpu|the_FTOP_MSOC_CPU_1d_p2_sub_cpu_0_cpu_nios2_oci|the_FTOP_MSOC_CPU_1d_p2_sub_cpu_0_cpu_nios2_oci_fifo                                                                             ; 115   ; 0              ; 65           ; 0              ; 36     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; inst3|cpu_1d_p2|sub_cpu_0|cpu|the_FTOP_MSOC_CPU_1d_p2_sub_cpu_0_cpu_nios2_oci|the_FTOP_MSOC_CPU_1d_p2_sub_cpu_0_cpu_nios2_oci_dtrace|FTOP_MSOC_CPU_1d_p2_sub_cpu_0_cpu_nios2_oci_trc_ctrl_td_mode              ; 9     ; 0              ; 6            ; 0              ; 4      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; inst3|cpu_1d_p2|sub_cpu_0|cpu|the_FTOP_MSOC_CPU_1d_p2_sub_cpu_0_cpu_nios2_oci|the_FTOP_MSOC_CPU_1d_p2_sub_cpu_0_cpu_nios2_oci_dtrace                                                                           ; 114   ; 0              ; 103          ; 0              ; 72     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; inst3|cpu_1d_p2|sub_cpu_0|cpu|the_FTOP_MSOC_CPU_1d_p2_sub_cpu_0_cpu_nios2_oci|the_FTOP_MSOC_CPU_1d_p2_sub_cpu_0_cpu_nios2_oci_itrace                                                                           ; 24    ; 53             ; 24           ; 53             ; 53     ; 53              ; 53            ; 53              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; inst3|cpu_1d_p2|sub_cpu_0|cpu|the_FTOP_MSOC_CPU_1d_p2_sub_cpu_0_cpu_nios2_oci|the_FTOP_MSOC_CPU_1d_p2_sub_cpu_0_cpu_nios2_oci_dbrk                                                                             ; 99    ; 0              ; 0            ; 0              ; 103    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; inst3|cpu_1d_p2|sub_cpu_0|cpu|the_FTOP_MSOC_CPU_1d_p2_sub_cpu_0_cpu_nios2_oci|the_FTOP_MSOC_CPU_1d_p2_sub_cpu_0_cpu_nios2_oci_xbrk                                                                             ; 53    ; 5              ; 50           ; 5              ; 6      ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; inst3|cpu_1d_p2|sub_cpu_0|cpu|the_FTOP_MSOC_CPU_1d_p2_sub_cpu_0_cpu_nios2_oci|the_FTOP_MSOC_CPU_1d_p2_sub_cpu_0_cpu_nios2_oci_break                                                                            ; 51    ; 36             ; 6            ; 36             ; 71     ; 36              ; 36            ; 36              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; inst3|cpu_1d_p2|sub_cpu_0|cpu|the_FTOP_MSOC_CPU_1d_p2_sub_cpu_0_cpu_nios2_oci|the_FTOP_MSOC_CPU_1d_p2_sub_cpu_0_cpu_nios2_oci_debug                                                                            ; 50    ; 1              ; 30           ; 1              ; 7      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; inst3|cpu_1d_p2|sub_cpu_0|cpu|the_FTOP_MSOC_CPU_1d_p2_sub_cpu_0_cpu_nios2_oci                                                                                                                                  ; 166   ; 0              ; 0            ; 0              ; 69     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; inst3|cpu_1d_p2|sub_cpu_0|cpu|FTOP_MSOC_CPU_1d_p2_sub_cpu_0_cpu_register_bank_b|the_altsyncram|auto_generated                                                                                                  ; 44    ; 0              ; 0            ; 0              ; 32     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; inst3|cpu_1d_p2|sub_cpu_0|cpu|FTOP_MSOC_CPU_1d_p2_sub_cpu_0_cpu_register_bank_b                                                                                                                                ; 44    ; 0              ; 0            ; 0              ; 32     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; inst3|cpu_1d_p2|sub_cpu_0|cpu|FTOP_MSOC_CPU_1d_p2_sub_cpu_0_cpu_register_bank_a|the_altsyncram|auto_generated                                                                                                  ; 44    ; 0              ; 0            ; 0              ; 32     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; inst3|cpu_1d_p2|sub_cpu_0|cpu|FTOP_MSOC_CPU_1d_p2_sub_cpu_0_cpu_register_bank_a                                                                                                                                ; 44    ; 0              ; 0            ; 0              ; 32     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; inst3|cpu_1d_p2|sub_cpu_0|cpu|the_FTOP_MSOC_CPU_1d_p2_sub_cpu_0_cpu_test_bench                                                                                                                                 ; 297   ; 3              ; 263          ; 3              ; 33     ; 3               ; 3             ; 3               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; inst3|cpu_1d_p2|sub_cpu_0|cpu                                                                                                                                                                                  ; 149   ; 1              ; 30           ; 1              ; 121    ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; inst3|cpu_1d_p2|sub_cpu_0                                                                                                                                                                                      ; 149   ; 0              ; 0            ; 0              ; 120    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; inst3|cpu_1d_p2|oc_ram_0|the_altsyncram|auto_generated                                                                                                                                                         ; 52    ; 0              ; 0            ; 0              ; 32     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; inst3|cpu_1d_p2|oc_ram_0                                                                                                                                                                                       ; 56    ; 1              ; 1            ; 1              ; 32     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; inst3|cpu_1d_p2|mm_bridge_0                                                                                                                                                                                    ; 85    ; 2              ; 0            ; 2              ; 81     ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; inst3|cpu_1d_p2                                                                                                                                                                                                ; 36    ; 0              ; 0            ; 0              ; 47     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; inst3|cpu_1d_p1|rst_controller|alt_rst_req_sync_uq1                                                                                                                                                            ; 2     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; inst3|cpu_1d_p1|rst_controller|alt_rst_sync_uq1                                                                                                                                                                ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; inst3|cpu_1d_p1|rst_controller                                                                                                                                                                                 ; 33    ; 30             ; 0            ; 30             ; 2      ; 30              ; 30            ; 30              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; inst3|cpu_1d_p1|irq_mapper                                                                                                                                                                                     ; 4     ; 30             ; 2            ; 30             ; 32     ; 30              ; 30            ; 30              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; inst3|cpu_1d_p1|mm_interconnect_0|avalon_st_adapter_004|error_adapter_0                                                                                                                                        ; 38    ; 1              ; 2            ; 1              ; 37     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; inst3|cpu_1d_p1|mm_interconnect_0|avalon_st_adapter_004                                                                                                                                                        ; 38    ; 0              ; 0            ; 0              ; 37     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; inst3|cpu_1d_p1|mm_interconnect_0|avalon_st_adapter_003|error_adapter_0                                                                                                                                        ; 38    ; 1              ; 2            ; 1              ; 37     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; inst3|cpu_1d_p1|mm_interconnect_0|avalon_st_adapter_003                                                                                                                                                        ; 38    ; 0              ; 0            ; 0              ; 37     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; inst3|cpu_1d_p1|mm_interconnect_0|avalon_st_adapter_002|error_adapter_0                                                                                                                                        ; 38    ; 1              ; 2            ; 1              ; 37     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; inst3|cpu_1d_p1|mm_interconnect_0|avalon_st_adapter_002                                                                                                                                                        ; 38    ; 0              ; 0            ; 0              ; 37     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; inst3|cpu_1d_p1|mm_interconnect_0|avalon_st_adapter_001|error_adapter_0                                                                                                                                        ; 38    ; 1              ; 2            ; 1              ; 37     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; inst3|cpu_1d_p1|mm_interconnect_0|avalon_st_adapter_001                                                                                                                                                        ; 38    ; 0              ; 0            ; 0              ; 37     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
